year,age,sex,pop
2046,89,M,24869
2046,90,M,20645
2046,91,M,17136
2046,92,M,14189
2046,93,M,11526
2046,94,M,9234
2046,95,M,7080
2046,96,M,5213
2046,97,M,3844
2046,98,M,2795
2046,99,M,1968
2046,100,M,4661
2047,0,F,649672
2047,1,F,645553
2047,2,F,641446
2047,3,F,637303
2047,4,F,633073
2047,5,F,628670
2047,6,F,624106
2047,7,F,619488
2047,8,F,614934
2047,9,F,610710
2047,10,F,606993
2047,11,F,603920
2047,12,F,601667
2047,13,F,600077
2047,14,F,598970
2047,15,F,598309
2047,16,F,598470
2047,17,F,600201
2047,18,F,604039
2047,19,F,609923
2047,20,F,617202
2047,21,F,624813
2047,22,F,631482
2047,23,F,634880
2047,24,F,636400
2047,25,F,662614
2047,26,F,674898
2047,27,F,654362
2047,28,F,634003
2047,29,F,608163
2047,30,F,585229
2047,31,F,570015
2047,32,F,564557
2047,33,F,566953
2047,34,F,569912
2047,35,F,570982
2047,36,F,572245
2047,37,F,573096
2047,38,F,571670
2047,39,F,567332
2047,40,F,558162
2047,41,F,540435
2047,42,F,514539
2047,43,F,487778
2047,44,F,471311
2047,45,F,469314
2047,46,F,476175
2047,47,F,484225
2047,48,F,488990
2047,49,F,492410
2047,50,F,498565
2047,51,F,506052
2047,52,F,510025
2047,53,F,509129
2047,54,F,506302
2047,55,F,503173
2047,56,F,497015
2047,57,F,486920
2047,58,F,475271
2047,59,F,464001
2047,60,F,453478
2047,61,F,442058
2047,62,F,429006
2047,63,F,411522
2047,64,F,389405
2047,65,F,368501
2047,66,F,346909
2047,67,F,323738
2047,68,F,302301
2047,69,F,280928
2047,70,F,260933
2047,71,F,244270
2047,72,F,230826
2047,73,F,218902
2047,74,F,206343
2047,75,F,195406
2047,76,F,185322
2047,77,F,174142
2047,78,F,162240
2047,79,F,150197
2047,80,F,139142
2047,81,F,130050.00000000001
2047,82,F,122800
2047,83,F,114472
2047,84,F,104189
2047,85,F,93938
2047,86,F,83838
2047,87,F,74138
2047,88,F,64920
2047,89,F,55745
2047,90,F,47078
2047,91,F,39438
2047,92,F,33032
2047,93,F,27323
2047,94,F,22044
2047,95,F,17549
2047,96,F,13509
2047,97,F,10056
2047,98,F,7421
2047,99,F,5352
2047,100,F,13862
2047,0,M,671447
2047,1,M,666035
2047,2,M,660894
2047,3,M,655809
2047,4,M,650648
2047,5,M,645433
2047,6,M,640251
2047,7,M,635087
2047,8,M,630020
2047,9,M,625276
2047,10,M,621116
2047,11,M,617727
2047,12,M,615120
2047,13,M,613226
2047,14,M,611793
2047,15,M,610764
2047,16,M,610638
2047,17,M,612186
2047,18,M,615937
2047,19,M,621824
2047,20,M,629121
2047,21,M,636552
2047,22,M,642747
2047,23,M,645594
2047,24,M,646205
2047,25,M,661275
2047,26,M,663154
2047,27,M,641893
2047,28,M,620692
2047,29,M,594554
2047,30,M,571052
2047,31,M,555197
2047,32,M,548223
2047,33,M,548525
2047,34,M,550253
2047,35,M,550631
2047,36,M,550750
2047,37,M,550194
2047,38,M,547309
2047,39,M,541524
2047,40,M,532173
2047,41,M,515710.00000000006
2047,42,M,491185
2047,43,M,465915
2047,44,M,450920
2047,45,M,448696
2047,46,M,453216
2047,47,M,457113
2047,48,M,455937
2047,49,M,452942
2047,50,M,453205
2047,51,M,455202
2047,52,M,453942
2047,53,M,448989
2047,54,M,444397
2047,55,M,441195
2047,56,M,435442
2047,57,M,425056
2047,58,M,411683
2047,59,M,398273
2047,60,M,386404
2047,61,M,373800
2047,62,M,359341
2047,63,M,341147
2047,64,M,319503
2047,65,M,299978
2047,66,M,279957
2047,67,M,257584
2047,68,M,235603
2047,69,M,213167
2047,70,M,192673
2047,71,M,175466
2047,72,M,160805
2047,73,M,148004
2047,74,M,135594
2047,75,M,124640
2047,76,M,114374
2047,77,M,103758
2047,78,M,93181
2047,79,M,83228
2047,80,M,74828
2047,81,M,68234
2047,82,M,63081
2047,83,M,57833
2047,84,M,51898
2047,85,M,46078
2047,86,M,40443
2047,87,M,35270
2047,88,M,30510
2047,89,M,25871
2047,90,M,21579
2047,91,M,17778
2047,92,M,14633
2047,93,M,12001
2047,94,M,9647
2047,95,M,7646
2047,96,M,5801
2047,97,M,4223
2047,98,M,3076
2047,99,M,2209
2047,100,M,4909
2048,0,F,654182
2048,1,F,650406
2048,2,F,646630
2048,3,F,642699
2048,4,F,638612
2048,5,F,634365
2048,6,F,629909
2048,7,F,625270
2048,8,F,620571
2048,9,F,615933
2048,10,F,611624
2048,11,F,607822
2048,12,F,604664
2048,13,F,602326
2048,14,F,600678
2048,15,F,599734
2048,16,F,599891
2048,17,F,601802
2048,18,F,605913
2048,19,F,612081
2048,20,F,619580
2048,21,F,627264
2048,22,F,633936
2048,23,F,638699
2048,24,F,639855
2048,25,F,639306
2048,26,F,663823
2048,27,F,674875
2048,28,F,653544
2048,29,F,632678
2048,30,F,606551
2048,31,F,583453
2048,32,F,568143
2048,33,F,562607
2048,34,F,564931
2048,35,F,567818
2048,36,F,568820
2048,37,F,570005
2048,38,F,570769
2048,39,F,569255
2048,40,F,564831
2048,41,F,555595
2048,42,F,537841
2048,43,F,511969
2048,44,F,485247
2048,45,F,468774
2048,46,F,466695
2048,47,F,473418
2048,48,F,481308
2048,49,F,485916
2048,50,F,489162
2048,51,F,495098
2048,52,F,502319
2048,53,F,506010
2048,54,F,504832
2048,55,F,501705
2048,56,F,498264
2048,57,F,491825
2048,58,F,481495
2048,59,F,469637
2048,60,F,458156
2048,61,F,447403
2048,62,F,435738
2048,63,F,422416
2048,64,F,404691
2048,65,F,382392
2048,66,F,361297
2048,67,F,339571
2048,68,F,316361
2048,69,F,294913
2048,70,F,273584
2048,71,F,253638
2048,72,F,236942
2048,73,F,223352
2048,74,F,211214
2048,75,F,198463
2048,76,F,187024
2048,77,F,176733
2048,78,F,165483
2048,79,F,153647
2048,80,F,141753
2048,81,F,130839
2048,82,F,121779
2048,83,F,114428
2048,84,F,106058
2048,85,F,95901
2048,86,F,85843
2048,87,F,76026
2048,88,F,66700
2048,89,F,57931
2048,90,F,49319
2048,91,F,41273
2048,92,F,34214
2048,93,F,28308
2048,94,F,23110
2048,95,F,18401
2048,96,F,14454
2048,97,F,10969
2048,98,F,8038
2048,99,F,5835
2048,100,F,14623
2048,0,M,676179
2048,1,M,671043
2048,2,M,666199
2048,3,M,661399
2048,4,M,656494
2048,5,M,651408
2048,6,M,646207
2048,7,M,641004
2048,8,M,635795
2048,9,M,630673
2048,10,M,625865
2048,11,M,621635
2048,12,M,618168
2048,13,M,615476
2048,14,M,613519
2048,15,M,612246
2048,16,M,612061
2048,17,M,613752
2048,18,M,617768
2048,19,M,623918
2048,20,M,631419
2048,21,M,638984
2048,22,M,645174
2048,23,M,649056
2048,24,M,649253
2048,25,M,647463
2048,26,M,660612
2048,27,M,661152
2048,28,M,639080
2048,29,M,617410
2048,30,M,591049
2048,31,M,567460
2048,32,M,551573
2048,33,M,544574
2048,34,M,544835
2048,35,M,546514
2048,36,M,546841
2048,37,M,546894
2048,38,M,546263
2048,39,M,543298
2048,40,M,537432
2048,41,M,528008
2048,42,M,511502
2048,43,M,486985
2048,44,M,461721
2048,45,M,446637
2048,46,M,444195
2048,47,M,448406
2048,48,M,451971
2048,49,M,450495
2048,50,M,447198
2048,51,M,447097
2048,52,M,448673
2048,53,M,447000
2048,54,M,441656
2048,55,M,436637
2048,56,M,432969
2048,57,M,426795
2048,58,M,416080
2048,59,M,402456
2048,60,M,388800
2048,61,M,376644
2048,62,M,363755
2048,63,M,349029
2048,64,M,330663
2048,65,M,308984
2048,66,M,289421
2048,67,M,269480
2048,68,M,247393
2048,69,M,225799
2048,70,M,203858
2048,71,M,183840
2048,72,M,166989
2048,73,M,152570
2048,74,M,139926
2048,75,M,127688
2048,76,M,116691
2048,77,M,106647
2048,78,M,96404
2048,79,M,86314
2048,80,M,76876
2048,81,M,68906
2048,82,M,62597
2048,83,M,57597
2048,84,M,52502
2048,85,M,46798
2048,86,M,41240
2048,87,M,35914
2048,88,M,31079
2048,89,M,26683
2048,90,M,22459
2048,91,M,18590
2048,92,M,15188
2048,93,M,12382
2048,94,M,10049
2048,95,M,7992
2048,96,M,6267
2048,97,M,4701
2048,98,M,3381
2048,99,M,2433
2048,100,M,5281
2049,0,F,658438
2049,1,F,654928
2049,2,F,651486
2049,3,F,647880
2049,4,F,644001
2049,5,F,639895
2049,6,F,635594
2049,7,F,631064
2049,8,F,626345
2049,9,F,621562
2049,10,F,616841
2049,11,F,612446
2049,12,F,608561
2049,13,F,605319
2049,14,F,602925
2049,15,F,601442
2049,16,F,601320
2049,17,F,603236
2049,18,F,607538
2049,19,F,613989
2049,20,F,621779
2049,21,F,629682
2049,22,F,636418
2049,23,F,641167
2049,24,F,643669
2049,25,F,642742
2049,26,F,640530
2049,27,F,663795
2049,28,F,673994
2049,29,F,652157
2049,30,F,630990
2049,31,F,604707
2049,32,F,581532
2049,33,F,566174
2049,34,F,560591
2049,35,F,562850
2049,36,F,565668
2049,37,F,566597
2049,38,F,567697
2049,39,F,568368
2049,40,F,566760
2049,41,F,562249
2049,42,F,552946
2049,43,F,535172
2049,44,F,509328
2049,45,F,482651
2049,46,F,466176
2049,47,F,464014
2049,48,F,470589
2049,49,F,478306
2049,50,F,482735
2049,51,F,485787
2049,52,F,491476
2049,53,F,498395
2049,54,F,501769
2049,55,F,500279
2049,56,F,496842
2049,57,F,493093
2049,58,F,486377
2049,59,F,475818
2049,60,F,463754
2049,61,F,452051
2049,62,F,441039
2049,63,F,429079
2049,64,F,415436
2049,65,F,397431
2049,66,F,374945
2049,67,F,353682
2049,68,F,331859
2049,69,F,308655
2049,70,F,287228
2049,71,F,265959
2049,72,F,246054
2049,73,F,229298
2049,74,F,215538
2049,75,F,203177
2049,76,F,189988
2049,77,F,178394
2049,78,F,167984
2049,79,F,156755
2049,80,F,145043
2049,81,F,133328
2049,82,F,122550
2049,83,F,113509
2049,84,F,106049
2049,85,F,97653
2049,86,F,87666
2049,87,F,77871
2049,88,F,68423
2049,89,F,59542
2049,90,F,51273
2049,91,F,43255
2049,92,F,35821
2049,93,F,29333
2049,94,F,23953
2049,95,F,19299
2049,96,F,15163
2049,97,F,11742
2049,98,F,8772
2049,99,F,6324
2049,100,F,15597
2049,0,M,680631
2049,1,M,675775
2049,2,M,671203
2049,3,M,666696
2049,4,M,662072
2049,5,M,657241
2049,6,M,652169
2049,7,M,646947
2049,8,M,641701
2049,9,M,636438
2049,10,M,631253
2049,11,M,626375
2049,12,M,622067
2049,13,M,618517
2049,14,M,615765
2049,15,M,613971
2049,16,M,613547
2049,17,M,615188
2049,18,M,619359
2049,19,M,625784
2049,20,M,633555
2049,21,M,641324
2049,22,M,647638
2049,23,M,651496
2049,24,M,652706
2049,25,M,650486
2049,26,M,646813
2049,27,M,658586
2049,28,M,658244
2049,29,M,635702
2049,30,M,613793
2049,31,M,587355
2049,32,M,563765
2049,33,M,547894
2049,34,M,540890
2049,35,M,541116
2049,36,M,542743
2049,37,M,543010
2049,38,M,542987
2049,39,M,542266
2049,40,M,539206
2049,41,M,533244
2049,42,M,523725
2049,43,M,507158
2049,44,M,482632
2049,45,M,457361
2049,46,M,442176
2049,47,M,439500
2049,48,M,443385
2049,49,M,446603
2049,50,M,444810
2049,51,M,441201
2049,52,M,440716
2049,53,M,441845
2049,54,M,439735
2049,55,M,433980
2049,56,M,428534
2049,57,M,424409
2049,58,M,417822
2049,59,M,406793
2049,60,M,392921
2049,61,M,379018
2049,62,M,366562
2049,63,M,353355
2049,64,M,338341
2049,65,M,319813
2049,66,M,298146
2049,67,M,278623
2049,68,M,258849
2049,69,M,237125
2049,70,M,215962
2049,71,M,194533
2049,72,M,174978
2049,73,M,158457
2049,74,M,144262
2049,75,M,131785
2049,76,M,119572
2049,77,M,108832
2049,78,M,99112
2049,79,M,89322
2049,80,M,79749
2049,81,M,70811
2049,82,M,63230
2049,83,M,57172
2049,84,M,52303
2049,85,M,47355
2049,86,M,41897
2049,87,M,36635
2049,88,M,31658
2049,89,M,27189
2049,90,M,23171
2049,91,M,19355
2049,92,M,15888
2049,93,M,12856
2049,94,M,10372
2049,95,M,8329
2049,96,M,6553
2049,97,M,5081
2049,98,M,3765
2049,99,M,2675
2049,100,M,5731
