year,sex,age,mu
2029,M,91,0.1696735918811298
2029,M,92,0.1696735918811298
2029,M,93,0.1696735918811298
2029,M,94,0.1696735918811298
2029,M,95,0.22344010896230002
2029,M,96,0.22344010896230002
2029,M,97,0.22344010896230002
2029,M,98,0.22344010896230002
2029,M,99,0.22344010896230002
2029,M,100,0.22344010896230002
2030,F,0,0.01771819423698452
2030,F,1,0.0016346827458985859
2030,F,2,0.0016346827458985859
2030,F,3,0.0016346827458985859
2030,F,4,0.0016346827458985859
2030,F,5,3.5804630171883974e-4
2030,F,6,3.5804630171883974e-4
2030,F,7,3.5804630171883974e-4
2030,F,8,3.5804630171883974e-4
2030,F,9,3.5804630171883974e-4
2030,F,10,4.046510803041555e-4
2030,F,11,4.046510803041555e-4
2030,F,12,4.046510803041555e-4
2030,F,13,4.046510803041555e-4
2030,F,14,4.046510803041555e-4
2030,F,15,9.033751483103819e-4
2030,F,16,9.033751483103819e-4
2030,F,17,9.033751483103819e-4
2030,F,18,9.033751483103819e-4
2030,F,19,9.033751483103819e-4
2030,F,20,0.001541045836210361
2030,F,21,0.001541045836210361
2030,F,22,0.001541045836210361
2030,F,23,0.001541045836210361
2030,F,24,0.001541045836210361
2030,F,25,0.002575968035698331
2030,F,26,0.002575968035698331
2030,F,27,0.002575968035698331
2030,F,28,0.002575968035698331
2030,F,29,0.002575968035698331
2030,F,30,0.003701806030772526
2030,F,31,0.003701806030772526
2030,F,32,0.003701806030772526
2030,F,33,0.003701806030772526
2030,F,34,0.003701806030772526
2030,F,35,0.004829194355137902
2030,F,36,0.004829194355137902
2030,F,37,0.004829194355137902
2030,F,38,0.004829194355137902
2030,F,39,0.004829194355137902
2030,F,40,0.006181649286387564
2030,F,41,0.006181649286387564
2030,F,42,0.006181649286387564
2030,F,43,0.006181649286387564
2030,F,44,0.006181649286387564
2030,F,45,0.007478804513774808
2030,F,46,0.007478804513774808
2030,F,47,0.007478804513774808
2030,F,48,0.007478804513774808
2030,F,49,0.007478804513774808
2030,F,50,0.009423883428970568
2030,F,51,0.009423883428970568
2030,F,52,0.009423883428970568
2030,F,53,0.009423883428970568
2030,F,54,0.009423883428970568
2030,F,55,0.012862550924949659
2030,F,56,0.012862550924949659
2030,F,57,0.012862550924949659
2030,F,58,0.012862550924949659
2030,F,59,0.012862550924949659
2030,F,60,0.01744144650634214
2030,F,61,0.01744144650634214
2030,F,62,0.01744144650634214
2030,F,63,0.01744144650634214
2030,F,64,0.01744144650634214
2030,F,65,0.025341305872461983
2030,F,66,0.025341305872461983
2030,F,67,0.025341305872461983
2030,F,68,0.025341305872461983
2030,F,69,0.025341305872461983
2030,F,70,0.03607650997669455
2030,F,71,0.03607650997669455
2030,F,72,0.03607650997669455
2030,F,73,0.03607650997669455
2030,F,74,0.03607650997669455
2030,F,75,0.05305402929118166
2030,F,76,0.05305402929118166
2030,F,77,0.05305402929118166
2030,F,78,0.05305402929118166
2030,F,79,0.05305402929118166
2030,F,80,0.07352724280948167
2030,F,81,0.07352724280948167
2030,F,82,0.07352724280948167
2030,F,83,0.07352724280948167
2030,F,84,0.07352724280948167
2030,F,85,0.10809050289843398
2030,F,86,0.10809050289843398
2030,F,87,0.10809050289843398
2030,F,88,0.10809050289843398
2030,F,89,0.10809050289843398
2030,F,90,0.15681209457139167
2030,F,91,0.15681209457139167
2030,F,92,0.15681209457139167
2030,F,93,0.15681209457139167
2030,F,94,0.15681209457139167
2030,F,95,0.22542543421672204
2030,F,96,0.22542543421672204
2030,F,97,0.22542543421672204
2030,F,98,0.22542543421672204
2030,F,99,0.22542543421672204
2030,F,100,0.22542543421672204
2030,M,0,0.02294617125721531
2030,M,1,0.0021267278461120282
2030,M,2,0.0021267278461120282
2030,M,3,0.0021267278461120282
2030,M,4,0.0021267278461120282
2030,M,5,5.369822300597415e-4
2030,M,6,5.369822300597415e-4
2030,M,7,5.369822300597415e-4
2030,M,8,5.369822300597415e-4
2030,M,9,5.369822300597415e-4
2030,M,10,5.90884000792397e-4
2030,M,11,5.90884000792397e-4
2030,M,12,5.90884000792397e-4
2030,M,13,5.90884000792397e-4
2030,M,14,5.90884000792397e-4
2030,M,15,0.0014087075146393736
2030,M,16,0.0014087075146393736
2030,M,17,0.0014087075146393736
2030,M,18,0.0014087075146393736
2030,M,19,0.0014087075146393736
2030,M,20,0.0027281790833089126
2030,M,21,0.0027281790833089126
2030,M,22,0.0027281790833089126
2030,M,23,0.0027281790833089126
2030,M,24,0.0027281790833089126
2030,M,25,0.0041237240655916
2030,M,26,0.0041237240655916
2030,M,27,0.0041237240655916
2030,M,28,0.0041237240655916
2030,M,29,0.0041237240655916
2030,M,30,0.005490990317630649
2030,M,31,0.005490990317630649
2030,M,32,0.005490990317630649
2030,M,33,0.005490990317630649
2030,M,34,0.005490990317630649
2030,M,35,0.007083682374294915
2030,M,36,0.007083682374294915
2030,M,37,0.007083682374294915
2030,M,38,0.007083682374294915
2030,M,39,0.007083682374294915
2030,M,40,0.009212869417324795
2030,M,41,0.009212869417324795
2030,M,42,0.009212869417324795
2030,M,43,0.009212869417324795
2030,M,44,0.009212869417324795
2030,M,45,0.012440655322293362
2030,M,46,0.012440655322293362
2030,M,47,0.012440655322293362
2030,M,48,0.012440655322293362
2030,M,49,0.012440655322293362
2030,M,50,0.01691889491962286
2030,M,51,0.01691889491962286
2030,M,52,0.01691889491962286
2030,M,53,0.01691889491962286
2030,M,54,0.01691889491962286
2030,M,55,0.023117158772221737
2030,M,56,0.023117158772221737
2030,M,57,0.023117158772221737
2030,M,58,0.023117158772221737
2030,M,59,0.023117158772221737
2030,M,60,0.03124367220148458
2030,M,61,0.03124367220148458
2030,M,62,0.03124367220148458
2030,M,63,0.03124367220148458
2030,M,64,0.03124367220148458
2030,M,65,0.042891970301497225
2030,M,66,0.042891970301497225
2030,M,67,0.042891970301497225
2030,M,68,0.042891970301497225
2030,M,69,0.042891970301497225
2030,M,70,0.056165020393272445
2030,M,71,0.056165020393272445
2030,M,72,0.056165020393272445
2030,M,73,0.056165020393272445
2030,M,74,0.056165020393272445
2030,M,75,0.075639748434319
2030,M,76,0.075639748434319
2030,M,77,0.075639748434319
2030,M,78,0.075639748434319
2030,M,79,0.075639748434319
2030,M,80,0.09406397104798107
2030,M,81,0.09406397104798107
2030,M,82,0.09406397104798107
2030,M,83,0.09406397104798107
2030,M,84,0.09406397104798107
2030,M,85,0.12817262163101456
2030,M,86,0.12817262163101456
2030,M,87,0.12817262163101456
2030,M,88,0.12817262163101456
2030,M,89,0.12817262163101456
2030,M,90,0.16935922125736966
2030,M,91,0.16935922125736966
2030,M,92,0.16935922125736966
2030,M,93,0.16935922125736966
2030,M,94,0.16935922125736966
2030,M,95,0.22314195219950891
2030,M,96,0.22314195219950891
2030,M,97,0.22314195219950891
2030,M,98,0.22314195219950891
2030,M,99,0.22314195219950891
2030,M,100,0.22314195219950891
2031,F,0,0.017293412809570374
2031,F,1,0.0015954752696676208
2031,F,2,0.0015954752696676208
2031,F,3,0.0015954752696676208
2031,F,4,0.0015954752696676208
2031,F,5,3.495733258598385e-4
2031,F,6,3.495733258598385e-4
2031,F,7,3.495733258598385e-4
2031,F,8,3.495733258598385e-4
2031,F,9,3.495733258598385e-4
2031,F,10,3.952623235850842e-4
2031,F,11,3.952623235850842e-4
2031,F,12,3.952623235850842e-4
2031,F,13,3.952623235850842e-4
2031,F,14,3.952623235850842e-4
2031,F,15,8.828697834610689e-4
2031,F,16,8.828697834610689e-4
2031,F,17,8.828697834610689e-4
2031,F,18,8.828697834610689e-4
2031,F,19,8.828697834610689e-4
2031,F,20,0.0015072835175026938
2031,F,21,0.0015072835175026938
2031,F,22,0.0015072835175026938
2031,F,23,0.0015072835175026938
2031,F,24,0.0015072835175026938
2031,F,25,0.0025230193580554417
